-20 -40 47.5 -0.00047134 3.45784e-07 -5.78291e-07               0              0              0
-15 -40 47.5 -0.000471094 2.59335e-07 -4.33722e-07               0              0              0
-10 -40 47.5 -0.000470849 1.72886e-07 -2.89153e-07               0              0              0
-5 -40 47.5 -0.000470603 8.64366e-08 -1.44584e-07               0              0              0
0 -40 47.5 -0.000470357 -1.24017e-11 -1.47909e-11               0              0              0
5 -40 47.5 -0.000470603 -8.64632e-08 1.44555e-07               0              0              0
10 -40 47.5 -0.000470849 -1.72914e-07 2.89125e-07               0              0              0
15 -40 47.5 -0.000471094 -2.59365e-07 4.33695e-07               0              0              0
20 -40 47.5 -0.00047134 -3.45816e-07 5.78265e-07               0              0              0
25 -40 47.5 -0.000471586 -4.32267e-07 7.22835e-07               0              0              0
30 -40 47.5 -0.000472099 -2.67168e-07 5.95004e-07               0              0              0
-30 -40 52.5 -0.000472054 3.99518e-07 -8.33077e-07               0              0              0
-25 -40 52.5 -0.000471446 5.50768e-07 -9.57205e-07               0              0              0
-20 -40 52.5 -0.000471165 4.40612e-07 -7.65767e-07               0              0              0
-15 -40 52.5 -0.000470884 3.30456e-07 -5.7433e-07               0              0              0
-10 -40 52.5 -0.000470602 2.203e-07 -3.82892e-07               0              0              0
-5 -40 52.5 -0.000470321 1.10144e-07 -1.91455e-07               0              0              0
0 -40 52.5 -0.00047004 -1.2488e-11 -1.70184e-11               0              0              0
5 -40 52.5 -0.000470321 -1.1017e-07 1.91421e-07               0              0              0
10 -40 52.5 -0.000470602 -2.20327e-07 3.8286e-07               0              0              0
15 -40 52.5 -0.000470884 -3.30485e-07 5.74298e-07               0              0              0
20 -40 52.5 -0.000471165 -4.40642e-07 7.65737e-07               0              0              0
25 -40 52.5 -0.000471446 -5.50799e-07 9.57176e-07               0              0              0
30 -40 52.5 -0.000472054 -3.9955e-07 8.33049e-07               0              0              0
-35 -35 -52.5 -0.000472549 1.2765e-07 5.67249e-07               0              0              0
-30 -35 -52.5 -0.000472016 2.67648e-07 7.04613e-07               0              0              0
-25 -35 -52.5 -0.000471483 4.07645e-07 8.41977e-07               0              0              0
-20 -35 -52.5 -0.00047123 3.26114e-07 6.73584e-07               0              0              0
-15 -35 -52.5 -0.000470977 2.44583e-07 5.05191e-07               0              0              0
-10 -35 -52.5 -0.000470724 1.63052e-07 3.36799e-07               0              0              0
-5 -35 -52.5 -0.000470471 8.15215e-08 1.68406e-07               0              0              0
0 -35 -52.5 -0.000470218 -9.48239e-12 1.34152e-11               0              0              0
5 -35 -52.5 -0.000470471 -8.15424e-08 -1.68379e-07               0              0              0
10 -35 -52.5 -0.000470724 -1.63075e-07 -3.3677e-07               0              0              0
15 -35 -52.5 -0.000470977 -2.44608e-07 -5.05162e-07               0              0              0
20 -35 -52.5 -0.00047123 -3.26141e-07 -6.73554e-07               0              0              0
25 -35 -52.5 -0.000471483 -4.07674e-07 -8.41946e-07               0              0              0
30 -35 -52.5 -0.000472016 -2.67679e-07 -7.04581e-07               0              0              0
35 -35 -52.5 -0.000472549 -1.27684e-07 -5.67216e-07               0              0              0
-35 -35 -47.5 -0.000472484 2.52481e-09 3.43455e-07               0              0              0
-30 -35 -47.5 -0.000472043 1.54302e-07 4.82737e-07               0              0              0
-25 -35 -47.5 -0.000471601 3.06079e-07 6.2202e-07               0              0              0
-20 -35 -47.5 -0.000471383 2.44862e-07 4.97618e-07               0              0              0
-15 -35 -47.5 -0.000471165 1.83644e-07 3.73217e-07               0              0              0
-10 -35 -47.5 -0.000470947 1.22426e-07 2.48816e-07               0              0              0
-5 -35 -47.5 -0.000470729 6.12086e-08 1.24415e-07               0              0              0
0 -35 -47.5 -0.00047051 -9.14866e-12 1.35014e-11               0              0              0
5 -35 -47.5 -0.000470729 -6.12293e-08 -1.24387e-07               0              0              0
10 -35 -47.5 -0.000470947 -1.22449e-07 -2.48788e-07               0              0              0
15 -35 -47.5 -0.000471165 -1.8367e-07 -3.73189e-07               0              0              0
20 -35 -47.5 -0.000471383 -2.4489e-07 -4.9759e-07               0              0              0
25 -35 -47.5 -0.000471601 -3.0611e-07 -6.2199e-07               0              0              0
30 -35 -47.5 -0.000472043 -1.54335e-07 -4.82707e-07               0              0              0
35 -35 -47.5 -0.000472484 -2.5604e-09 -3.43424e-07               0              0              0
-35 -35 -42.5 -0.000472394 -7.94927e-08 2.53941e-07               0              0              0
-30 -35 -42.5 -0.00047201 7.97888e-08 3.83069e-07               0              0              0
-25 -35 -42.5 -0.000471626 2.3907e-07 5.12197e-07               0              0              0
-20 -35 -42.5 -0.00047143 1.91254e-07 4.09761e-07               0              0              0
-15 -35 -42.5 -0.000471234 1.43438e-07 3.07325e-07               0              0              0
-10 -35 -42.5 -0.000471038 9.56226e-08 2.04888e-07               0              0              0
-5 -35 -42.5 -0.000470842 4.78067e-08 1.02452e-07               0              0              0
0 -35 -42.5 -0.000470646 -9.11073e-12 1.56903e-11               0              0              0
5 -35 -42.5 -0.000470842 -4.78282e-08 -1.02421e-07               0              0              0
10 -35 -42.5 -0.000471038 -9.56473e-08 -2.04858e-07               0              0              0
15 -35 -42.5 -0.000471234 -1.43466e-07 -3.07294e-07               0              0              0
20 -35 -42.5 -0.00047143 -1.91286e-07 -4.09731e-07               0              0              0
25 -35 -42.5 -0.000471626 -2.39105e-07 -5.12167e-07               0              0              0
30 -35 -42.5 -0.00047201 -7.98256e-08 -3.8304e-07               0              0              0
35 -35 -42.5 -0.000472394 7.94533e-08 -2.53912e-07               0              0              0
-35 -35 -37.5 -0.000472304 -1.6151e-07 1.64428e-07               0              0              0
-30 -35 -37.5 -0.000471978 5.27547e-09 2.83401e-07               0              0              0
-25 -35 -37.5 -0.000471651 1.72061e-07 4.02375e-07               0              0              0
-20 -35 -37.5 -0.000471478 1.37647e-07 3.21904e-07               0              0              0
-15 -35 -37.5 -0.000471304 1.03233e-07 2.41432e-07               0              0              0
-10 -35 -37.5 -0.00047113 6.8819e-08 1.60961e-07               0              0              0
-5 -35 -37.5 -0.000470956 3.44049e-08 8.04893e-08               0              0              0
0 -35 -37.5 -0.000470782 -9.0728e-12 1.78792e-11               0              0              0
5 -35 -37.5 -0.000470956 -3.44271e-08 -8.04545e-08               0              0              0
10 -35 -37.5 -0.00047113 -6.88452e-08 -1.60927e-07               0              0              0
15 -35 -37.5 -0.000471304 -1.03263e-07 -2.41399e-07               0              0              0
20 -35 -37.5 -0.000471477 -1.37681e-07 -3.21872e-07               0              0              0
25 -35 -37.5 -0.000471651 -1.72099e-07 -4.02344e-07               0              0              0
30 -35 -37.5 -0.000471977 -5.31621e-09 -2.83372e-07               0              0              0
35 -35 -37.5 -0.000472304 1.61467e-07 -1.644e-07               0              0              0
-35 -35 -32.5 -0.000472214 -2.43528e-07 7.49143e-08               0              0              0
-30 -35 -32.5 -0.000471945 -6.92379e-08 1.83733e-07               0              0              0
-25 -35 -32.5 -0.000471676 1.05052e-07 2.92553e-07               0              0              0
-20 -35 -32.5 -0.000471525 8.40397e-08 2.34046e-07               0              0              0
-15 -35 -32.5 -0.000471373 6.30275e-08 1.7554e-07               0              0              0
-10 -35 -32.5 -0.000471221 4.20153e-08 1.17033e-07               0              0              0
-5 -35 -32.5 -0.00047107 2.10031e-08 5.85266e-08               0              0              0
0 -35 -32.5 -0.000470918 -9.03487e-12 2.00681e-11               0              0              0
5 -35 -32.5 -0.00047107 -2.10261e-08 -5.84882e-08               0              0              0
10 -35 -32.5 -0.000471221 -4.20431e-08 -1.16996e-07               0              0              0
15 -35 -32.5 -0.000471373 -6.30602e-08 -1.75505e-07               0              0              0
20 -35 -32.5 -0.000471525 -8.40772e-08 -2.34013e-07               0              0              0
25 -35 -32.5 -0.000471676 -1.05094e-07 -2.92521e-07               0              0              0
30 -35 -32.5 -0.000471945 6.91932e-08 -1.83705e-07               0              0              0
35 -35 -32.5 -0.000472214 2.43481e-07 -7.4888e-08               0              0              0
-35 -35 -27.5 -0.000472123 -3.25545e-07 -1.45992e-08               0              0              0
-30 -35 -27.5 -0.000471912 -1.43751e-07 8.40655e-08               0              0              0
-25 -35 -27.5 -0.000471701 3.80427e-08 1.8273e-07               0              0              0
-20 -35 -27.5 -0.000471572 3.04323e-08 1.46189e-07               0              0              0
-15 -35 -27.5 -0.000471442 2.2822e-08 1.09647e-07               0              0              0
-10 -35 -27.5 -0.000471313 1.52117e-08 7.31055e-08               0              0              0
-5 -35 -27.5 -0.000471183 7.60133e-09 3.65639e-08               0              0              0
0 -35 -27.5 -0.000471054 -8.99694e-12 2.22571e-11               0              0              0
5 -35 -27.5 -0.000471183 -7.625e-09 -3.65218e-08               0              0              0
10 -35 -27.5 -0.000471313 -1.5241e-08 -7.30659e-08               0              0              0
15 -35 -27.5 -0.000471442 -2.2857e-08 -1.0961e-07               0              0              0
20 -35 -27.5 -0.000471572 -3.0473e-08 -1.46154e-07               0              0              0
25 -35 -27.5 -0.000471701 -3.8089e-08 -1.82698e-07               0              0              0
30 -35 -27.5 -0.000471912 1.43703e-07 -8.40369e-08               0              0              0
35 -35 -27.5 -0.000472123 3.25494e-07 1.46241e-08               0              0              0
-35 -35 -22.5 -0.000472059 -3.79184e-07 -5.34208e-08               0              0              0
-30 -35 -22.5 -0.000471886 -1.92501e-07 3.08082e-08               0              0              0
-25 -35 -22.5 -0.000471712 -5.81862e-09 1.15037e-07               0              0              0
-20 -35 -22.5 -0.000471597 -4.65681e-09 9.20342e-08               0              0              0
-15 -35 -22.5 -0.000471482 -3.495e-09 6.90311e-08               0              0              0
-10 -35 -22.5 -0.000471367 -2.33319e-09 4.60281e-08               0              0              0
-5 -35 -22.5 -0.000471252 -1.17138e-09 2.3025e-08               0              0              0
0 -35 -22.5 -0.000471137 -9.57472e-12 2.19401e-11               0              0              0
5 -35 -22.5 -0.000471252 1.14588e-09 -2.29839e-08               0              0              0
10 -35 -22.5 -0.000471367 2.30134e-09 -4.59897e-08               0              0              0
15 -35 -22.5 -0.000471482 3.45679e-09 -6.89955e-08               0              0              0
20 -35 -22.5 -0.000471597 4.61225e-09 -9.20013e-08               0              0              0
25 -35 -22.5 -0.000471712 5.7677e-09 -1.15007e-07               0              0              0
30 -35 -22.5 -0.000471886 1.92448e-07 -3.07822e-08               0              0              0
35 -35 -22.5 -0.000472059 3.79129e-07 5.34427e-08               0              0              0
-35 -35 -17.5 -0.000472021 -4.04443e-07 -4.15503e-08               0              0              0
-30 -35 -17.5 -0.000471865 -2.15488e-07 2.39616e-08               0              0              0
-25 -35 -17.5 -0.000471708 -2.6532e-08 8.94735e-08               0              0              0
-20 -35 -17.5 -0.0004716 -2.12277e-08 7.15826e-08               0              0              0
-15 -35 -17.5 -0.000471491 -1.59235e-08 5.36917e-08               0              0              0
-10 -35 -17.5 -0.000471383 -1.06193e-08 3.58009e-08               0              0              0
-5 -35 -17.5 -0.000471274 -5.31501e-09 1.791e-08               0              0              0
0 -35 -17.5 -0.000471166 -1.07682e-11 1.91173e-11               0              0              0
5 -35 -17.5 -0.000471274 5.28657e-09 -1.78744e-08               0              0              0
10 -35 -17.5 -0.000471383 1.05839e-08 -3.57678e-08               0              0              0
15 -35 -17.5 -0.000471491 1.58813e-08 -5.36613e-08               0              0              0
20 -35 -17.5 -0.0004716 2.11786e-08 -7.15548e-08               0              0              0
25 -35 -17.5 -0.000471708 2.64759e-08 -8.94483e-08               0              0              0
30 -35 -17.5 -0.000471865 2.1543e-07 -2.39403e-08               0              0              0
35 -35 -17.5 -0.000472021 4.04384e-07 4.15676e-08               0              0              0
-35 -35 -12.5 -0.000471983 -4.29703e-07 -2.96799e-08               0              0              0
-30 -35 -12.5 -0.000471843 -2.38474e-07 1.71149e-08               0              0              0
-25 -35 -12.5 -0.000471704 -4.72454e-08 6.39097e-08               0              0              0
-20 -35 -12.5 -0.000471602 -3.77987e-08 5.1131e-08               0              0              0
-15 -35 -12.5 -0.000471501 -2.8352e-08 3.83524e-08               0              0              0
-10 -35 -12.5 -0.000471399 -1.89053e-08 2.55737e-08               0              0              0
-5 -35 -12.5 -0.000471297 -9.45864e-09 1.2795e-08               0              0              0
0 -35 -12.5 -0.000471196 -1.19617e-11 1.62945e-11               0              0              0
5 -35 -12.5 -0.000471297 9.42726e-09 -1.27649e-08               0              0              0
10 -35 -12.5 -0.000471399 1.88665e-08 -2.5546e-08               0              0              0
15 -35 -12.5 -0.000471501 2.83057e-08 -3.83272e-08               0              0              0
20 -35 -12.5 -0.000471602 3.77449e-08 -5.11083e-08               0              0              0
25 -35 -12.5 -0.000471704 4.71842e-08 -6.38895e-08               0              0              0
30 -35 -12.5 -0.000471843 2.38412e-07 -1.70984e-08               0              0              0
35 -35 -12.5 -0.000471983 4.2964e-07 2.96926e-08               0              0              0
-35 -35 -7.5 -0.000471945 -4.54963e-07 -1.78094e-08               0              0              0
-30 -35 -7.5 -0.000471822 -2.61461e-07 1.02683e-08               0              0              0
-25 -35 -7.5 -0.0004717 -6.79587e-08 3.83459e-08               0              0              0
-20 -35 -7.5 -0.000471605 -5.43696e-08 3.06794e-08               0              0              0
-15 -35 -7.5 -0.00047151 -4.07805e-08 2.3013e-08               0              0              0
-10 -35 -7.5 -0.000471415 -2.71914e-08 1.53465e-08               0              0              0
-5 -35 -7.5 -0.00047132 -1.36023e-08 7.67996e-09               0              0              0
0 -35 -7.5 -0.000471225 -1.31551e-11 1.34716e-11               0              0              0
5 -35 -7.5 -0.00047132 1.3568e-08 -7.65536e-09               0              0              0
10 -35 -7.5 -0.000471415 2.71491e-08 -1.53242e-08               0              0              0
15 -35 -7.5 -0.00047151 4.07302e-08 -2.2993e-08               0              0              0
20 -35 -7.5 -0.000471605 5.43113e-08 -3.06619e-08               0              0              0
25 -35 -7.5 -0.0004717 6.78924e-08 -3.83307e-08               0              0              0
30 -35 -7.5 -0.000471822 2.61394e-07 -1.02565e-08               0              0              0
35 -35 -7.5 -0.000471945 4.54896e-07 1.78176e-08               0              0              0
-35 -35 -2.5 -0.000471906 -4.80223e-07 -5.93897e-09               0              0              0
-30 -35 -2.5 -0.000471801 -2.84447e-07 3.42159e-09               0              0              0
-25 -35 -2.5 -0.000471696 -8.86721e-08 1.27822e-08               0              0              0
-20 -35 -2.5 -0.000471608 -7.09405e-08 1.02279e-08               0              0              0
-15 -35 -2.5 -0.00047152 -5.3209e-08 7.67355e-09               0              0              0
-10 -35 -2.5 -0.000471431 -3.54774e-08 5.11925e-09               0              0              0
-5 -35 -2.5 -0.000471343 -1.77459e-08 2.56495e-09               0              0              0
0 -35 -2.5 -0.000471255 -1.43486e-11 1.06488e-11               0              0              0
5 -35 -2.5 -0.000471343 1.77086e-08 -2.54586e-09               0              0              0
10 -35 -2.5 -0.000471431 3.54316e-08 -5.10237e-09               0              0              0
15 -35 -2.5 -0.00047152 5.31546e-08 -7.65889e-09               0              0              0
20 -35 -2.5 -0.000471608 7.08776e-08 -1.02154e-08               0              0              0
25 -35 -2.5 -0.000471696 8.86006e-08 -1.27719e-08               0              0              0
30 -35 -2.5 -0.000471801 2.84376e-07 -3.41464e-09               0              0              0
35 -35 -2.5 -0.000471906 4.80151e-07 5.94264e-09               0              0              0
-35 -35 2.5 -0.000471906 -4.80223e-07 5.9329e-09               0              0              0
-30 -35 2.5 -0.000471801 -2.84448e-07 -3.4239e-09               0              0              0
-25 -35 2.5 -0.000471696 -8.86723e-08 -1.27807e-08               0              0              0
-20 -35 2.5 -0.000471608 -7.09407e-08 -1.02231e-08               0              0              0
-15 -35 2.5 -0.00047152 -5.32092e-08 -7.66541e-09               0              0              0
-10 -35 2.5 -0.000471431 -3.54777e-08 -5.10776e-09               0              0              0
-5 -35 2.5 -0.000471343 -1.77462e-08 -2.55011e-09               0              0              0
0 -35 2.5 -0.000471254 -1.46616e-11 7.54198e-12               0              0              0
5 -35 2.5 -0.000471343 1.77084e-08 2.56335e-09               0              0              0
10 -35 2.5 -0.000471431 3.54314e-08 5.11917e-09               0              0              0
15 -35 2.5 -0.00047152 5.31545e-08 7.67498e-09               0              0              0
20 -35 2.5 -0.000471608 7.08776e-08 1.02308e-08               0              0              0
25 -35 2.5 -0.000471696 8.86006e-08 1.27866e-08               0              0              0
30 -35 2.5 -0.000471801 2.84376e-07 3.42706e-09               0              0              0
35 -35 2.5 -0.000471906 4.80151e-07 -5.93248e-09               0              0              0
-35 -35 7.5 -0.000471945 -4.54963e-07 1.78062e-08               0              0              0
-30 -35 7.5 -0.000471822 -2.61461e-07 -1.02682e-08               0              0              0
-25 -35 7.5 -0.0004717 -6.79592e-08 -3.83426e-08               0              0              0
-20 -35 7.5 -0.000471605 -5.43702e-08 -3.06733e-08               0              0              0
-15 -35 7.5 -0.00047151 -4.07812e-08 -2.30039e-08               0              0              0
-10 -35 7.5 -0.000471415 -2.71921e-08 -1.53346e-08               0              0              0
-5 -35 7.5 -0.00047132 -1.36031e-08 -7.66521e-09               0              0              0
0 -35 7.5 -0.000471225 -1.40942e-11 4.15114e-12               0              0              0
5 -35 7.5 -0.00047132 1.35672e-08 7.67229e-09               0              0              0
10 -35 7.5 -0.000471415 2.71485e-08 1.53404e-08               0              0              0
15 -35 7.5 -0.00047151 4.07298e-08 2.30086e-08               0              0              0
20 -35 7.5 -0.000471605 5.43111e-08 3.06767e-08               0              0              0
25 -35 7.5 -0.0004717 6.78924e-08 3.83448e-08               0              0              0
30 -35 7.5 -0.000471822 2.61394e-07 1.02686e-08               0              0              0
35 -35 7.5 -0.000471945 4.54896e-07 -1.78077e-08               0              0              0
-35 -35 12.5 -0.000471983 -4.29704e-07 2.96794e-08               0              0              0
-30 -35 12.5 -0.000471843 -2.38475e-07 -1.71126e-08               0              0              0
-25 -35 12.5 -0.000471704 -4.72462e-08 -6.39046e-08               0              0              0
-20 -35 12.5 -0.000471602 -3.77997e-08 -5.11235e-08               0              0              0
-15 -35 12.5 -0.000471501 -2.83531e-08 -3.83424e-08               0              0              0
-10 -35 12.5 -0.000471399 -1.89066e-08 -2.55614e-08               0              0              0
-5 -35 12.5 -0.000471297 -9.46006e-09 -1.27803e-08               0              0              0
0 -35 12.5 -0.000471196 -1.35268e-11 7.60307e-13               0              0              0
5 -35 12.5 -0.000471297 9.426e-09 1.27812e-08               0              0              0
10 -35 12.5 -0.000471399 1.88655e-08 2.55617e-08               0              0              0
15 -35 12.5 -0.000471501 2.83051e-08 3.83421e-08               0              0              0
20 -35 12.5 -0.000471602 3.77446e-08 5.11226e-08               0              0              0
25 -35 12.5 -0.000471704 4.71841e-08 6.39031e-08               0              0              0
30 -35 12.5 -0.000471843 2.38412e-07 1.71101e-08               0              0              0
35 -35 12.5 -0.000471983 4.29641e-07 -2.96829e-08               0              0              0
-35 -35 17.5 -0.000472021 -4.04444e-07 4.15527e-08               0              0              0
-30 -35 17.5 -0.000471865 -2.15489e-07 -2.39569e-08               0              0              0
-25 -35 17.5 -0.000471708 -2.65332e-08 -8.94665e-08               0              0              0
-20 -35 17.5 -0.0004716 -2.12291e-08 -7.15737e-08               0              0              0
-15 -35 17.5 -0.000471491 -1.59251e-08 -5.3681e-08               0              0              0
-10 -35 17.5 -0.000471383 -1.06211e-08 -3.57882e-08               0              0              0
-5 -35 17.5 -0.000471274 -5.31701e-09 -1.78954e-08               0              0              0
0 -35 17.5 -0.000471166 -1.29593e-11 -2.63053e-12               0              0              0
5 -35 17.5 -0.000471274 5.28481e-09 1.78902e-08               0              0              0
10 -35 17.5 -0.000471383 1.05826e-08 3.57829e-08               0              0              0
15 -35 17.5 -0.000471491 1.58803e-08 5.36757e-08               0              0              0
20 -35 17.5 -0.0004716 2.11781e-08 7.15685e-08               0              0              0
25 -35 17.5 -0.000471708 2.64759e-08 8.94613e-08               0              0              0
30 -35 17.5 -0.000471865 2.15431e-07 2.39516e-08               0              0              0
35 -35 17.5 -0.000472021 4.04385e-07 -4.15582e-08               0              0              0
-35 -35 22.5 -0.000472059 -3.79184e-07 5.3426e-08               0              0              0
-30 -35 22.5 -0.000471886 -1.92502e-07 -3.08012e-08               0              0              0
-25 -35 22.5 -0.000471712 -5.82017e-09 -1.15028e-07               0              0              0
-20 -35 22.5 -0.000471597 -4.65861e-09 -9.20239e-08               0              0              0
-15 -35 22.5 -0.000471482 -3.49706e-09 -6.90195e-08               0              0              0
-10 -35 22.5 -0.000471367 -2.3355e-09 -4.6015e-08               0              0              0
-5 -35 22.5 -0.000471252 -1.17395e-09 -2.30105e-08               0              0              0
0 -35 22.5 -0.000471137 -1.23919e-11 -6.02136e-12               0              0              0
5 -35 22.5 -0.000471252 1.14361e-09 2.29991e-08               0              0              0
10 -35 22.5 -0.000471367 2.29962e-09 4.60042e-08               0              0              0
15 -35 22.5 -0.000471482 3.45562e-09 6.90093e-08               0              0              0
20 -35 22.5 -0.000471597 4.61162e-09 9.20144e-08               0              0              0
25 -35 22.5 -0.000471712 5.76763e-09 1.1502e-07               0              0              0
30 -35 22.5 -0.000471886 1.92449e-07 3.07931e-08               0              0              0
35 -35 22.5 -0.000472059 3.7913e-07 -5.34334e-08               0              0              0
-35 -35 27.5 -0.000472123 -3.25546e-07 1.46063e-08               0              0              0
-30 -35 27.5 -0.000471912 -1.43752e-07 -8.40573e-08               0              0              0
-25 -35 27.5 -0.000471701 3.80411e-08 -1.82721e-07               0              0              0
-20 -35 27.5 -0.000471572 3.04304e-08 -1.46178e-07               0              0              0
-15 -35 27.5 -0.000471442 2.28198e-08 -1.09636e-07               0              0              0
-10 -35 27.5 -0.000471313 1.52091e-08 -7.30934e-08               0              0              0
-5 -35 27.5 -0.000471183 7.59851e-09 -3.65509e-08               0              0              0
0 -35 27.5 -0.000471054 -1.21279e-11 -8.37116e-12               0              0              0
5 -35 27.5 -0.000471183 -7.62749e-09 3.65351e-08               0              0              0
10 -35 27.5 -0.000471313 -1.52429e-08 7.30785e-08               0              0              0
15 -35 27.5 -0.000471442 -2.28582e-08 1.09622e-07               0              0              0
20 -35 27.5 -0.000471572 -3.04736e-08 1.46165e-07               0              0              0
25 -35 27.5 -0.000471701 -3.8089e-08 1.82709e-07               0              0              0
30 -35 27.5 -0.000471912 1.43703e-07 8.40465e-08               0              0              0
35 -35 27.5 -0.000472123 3.25496e-07 -1.46159e-08               0              0              0
-35 -35 32.5 -0.000472214 -2.43528e-07 -7.49064e-08               0              0              0
-30 -35 32.5 -0.000471945 -6.92387e-08 -1.83725e-07               0              0              0
-25 -35 32.5 -0.000471676 1.0505e-07 -2.92544e-07               0              0              0
-20 -35 32.5 -0.000471525 8.4038e-08 -2.34037e-07               0              0              0
-15 -35 32.5 -0.000471373 6.30254e-08 -1.7553e-07               0              0              0
-10 -35 32.5 -0.000471221 4.20129e-08 -1.17023e-07               0              0              0
-5 -35 32.5 -0.00047107 2.10004e-08 -5.85165e-08               0              0              0
0 -35 32.5 -0.000470918 -1.21674e-11 -9.67993e-12               0              0              0
5 -35 32.5 -0.00047107 -2.10285e-08 5.84981e-08               0              0              0
10 -35 32.5 -0.000471221 -4.20449e-08 1.17006e-07               0              0              0
15 -35 32.5 -0.000471373 -6.30612e-08 1.75514e-07               0              0              0
20 -35 32.5 -0.000471525 -8.40775e-08 2.34022e-07               0              0              0
25 -35 32.5 -0.000471676 -1.05094e-07 2.92529e-07               0              0              0
30 -35 32.5 -0.000471945 6.91943e-08 1.83712e-07               0              0              0
35 -35 32.5 -0.000472214 2.43483e-07 7.48944e-08               0              0              0
-35 -35 37.5 -0.000472304 -1.6151e-07 -1.64419e-07               0              0              0
-30 -35 37.5 -0.000471977 5.27496e-09 -2.83393e-07               0              0              0
-25 -35 37.5 -0.000471651 1.7206e-07 -4.02367e-07               0              0              0
-20 -35 37.5 -0.000471477 1.37645e-07 -3.21896e-07               0              0              0
-15 -35 37.5 -0.000471304 1.03231e-07 -2.41425e-07               0              0              0
-10 -35 37.5 -0.00047113 6.88166e-08 -1.60953e-07               0              0              0
-5 -35 37.5 -0.000470956 3.44022e-08 -8.04822e-08               0              0              0
0 -35 37.5 -0.000470782 -1.22069e-11 -1.09887e-11               0              0              0
5 -35 37.5 -0.000470956 -3.44295e-08 8.04612e-08               0              0              0
10 -35 37.5 -0.00047113 -6.88468e-08 1.60933e-07               0              0              0
15 -35 37.5 -0.000471304 -1.03264e-07 2.41405e-07               0              0              0
20 -35 37.5 -0.000471477 -1.37681e-07 3.21878e-07               0              0              0
25 -35 37.5 -0.000471651 -1.72099e-07 4.0235e-07               0              0              0
30 -35 37.5 -0.000471978 -5.31479e-09 2.83377e-07               0              0              0
35 -35 37.5 -0.000472304 1.61469e-07 1.64405e-07               0              0              0
-35 -35 42.5 -0.000472394 -7.94921e-08 -2.53932e-07               0              0              0
-30 -35 42.5 -0.00047201 7.97886e-08 -3.83061e-07               0              0              0
-25 -35 42.5 -0.000471626 2.39069e-07 -5.1219e-07               0              0              0
-20 -35 42.5 -0.00047143 1.91253e-07 -4.09754e-07               0              0              0
-15 -35 42.5 -0.000471234 1.43437e-07 -3.07319e-07               0              0              0
-10 -35 42.5 -0.000471038 9.56204e-08 -2.04883e-07               0              0              0
-5 -35 42.5 -0.000470842 4.78041e-08 -1.02448e-07               0              0              0
0 -35 42.5 -0.000470646 -1.22463e-11 -1.22975e-11               0              0              0
5 -35 42.5 -0.000470842 -4.78305e-08 1.02424e-07               0              0              0
10 -35 42.5 -0.000471038 -9.56488e-08 2.04861e-07               0              0              0
15 -35 42.5 -0.000471234 -1.43467e-07 3.07297e-07               0              0              0
20 -35 42.5 -0.00047143 -1.91285e-07 4.09734e-07               0              0              0
25 -35 42.5 -0.000471626 -2.39104e-07 5.1217e-07               0              0              0
30 -35 42.5 -0.00047201 -7.98239e-08 3.83043e-07               0              0              0
35 -35 42.5 -0.000472394 7.94559e-08 2.53915e-07               0              0              0
-35 -35 47.5 -0.000472484 2.52572e-09 -3.43444e-07               0              0              0
-30 -35 47.5 -0.000472043 1.54302e-07 -4.82729e-07               0              0              0
-25 -35 47.5 -0.000471601 3.06079e-07 -6.22013e-07               0              0              0
-20 -35 47.5 -0.000471383 2.44861e-07 -4.97613e-07               0              0              0
-15 -35 47.5 -0.000471165 1.83642e-07 -3.73213e-07               0              0              0
-10 -35 47.5 -0.000470947 1.22424e-07 -2.48813e-07               0              0              0
-5 -35 47.5 -0.000470729 6.12059e-08 -1.24413e-07               0              0              0
0 -35 47.5 -0.00047051 -1.22858e-11 -1.36062e-11               0              0              0
5 -35 47.5 -0.000470729 -6.12315e-08 1.24387e-07               0              0              0
10 -35 47.5 -0.000470947 -1.22451e-07 2.48788e-07               0              0              0
15 -35 47.5 -0.000471165 -1.8367e-07 3.73189e-07               0              0              0
20 -35 47.5 -0.000471383 -2.44889e-07 4.9759e-07               0              0              0
25 -35 47.5 -0.000471601 -3.06109e-07 6.21991e-07               0              0              0
30 -35 47.5 -0.000472043 -1.54333e-07 4.82708e-07               0              0              0
35 -35 47.5 -0.000472484 -2.5574e-09 3.43425e-07               0              0              0
-35 -35 52.5 -0.000472549 1.27652e-07 -5.67239e-07               0              0              0
-30 -35 52.5 -0.000472016 2.67648e-07 -7.04605e-07               0              0              0
-25 -35 52.5 -0.000471483 4.07645e-07 -8.41971e-07               0              0              0
-20 -35 52.5 -0.00047123 3.26114e-07 -6.7358e-07               0              0              0
-15 -35 52.5 -0.000470977 2.44582e-07 -5.05189e-07               0              0              0
-10 -35 52.5 -0.000470724 1.63051e-07 -3.36798e-07               0              0              0
-5 -35 52.5 -0.000470471 8.15191e-08 -1.68407e-07               0              0              0
0 -35 52.5 -0.000470218 -1.24119e-11 -1.55868e-11               0              0              0
5 -35 52.5 -0.000470471 -8.15444e-08 1.68377e-07               0              0              0
10 -35 52.5 -0.000470724 -1.63076e-07 3.36769e-07               0              0              0
15 -35 52.5 -0.000470977 -2.44608e-07 5.05161e-07               0              0              0
